LON,LAT,LON,LAT
-90.531163,14.593982,-91.491356,14.943167
-91.439611,14.943167,-91.439611,14.969361
-91.763136,14.969361,-91.763136,14.940703
-91.59619,14.99772,-91.824772,14.940703
-90.3605,15.32119,-91.824772,15.03415
-90.505283,14.608711,-91.7318,14.850111
-90.51479,14.60113,-91.526884,14.81151
-90.50901,14.63098,-91.20757,14.95887
-90.51526,14.62369,-91.542995,16.03564
-90.49892,14.64328,-90.58147,15.921944
-90.51684,14.61919,-90.479731,15.712528
-90.536274,14.614378,-90.613944,15.982637
-90.40838,14.67999,-91.613668,15.751694
-90.521554,14.592968,-91.627611,15.45014
-90.520268,14.605051,-90.62397,15.413417
-90.516097,14.594039,-90.819528,16.59923
-90.513466,14.60525,-89.27833,16.74467
-90.459064,14.532586,-89.65522,14.826361
-90.46417,14.068781,-92.001528,14.644583
-90.586415,14.645885,-92.146778,15.55938
-90.591033,14.645717,-90.17956,15.938667
-90.52264,14.69989,-89.640167,13.983389
-90.550756,14.685832,-90.3695,14.162583
-90.60638,14.6338,-90.172694,15.60942
-90.60638,14.6338,-88.85948,14.96683
-90.562139,14.601472,-89.38878,14.54508
-90.55108,14.59088,-89.39761,15.23937
-90.542444,14.587001,-89.0308,15.48556
-90.533003,14.557325,-89.01583,15.44142
-90.564167,14.586667,-88.76077,14.64047244
-90.538713,14.590693,-90.55995611,14.496389
-90.612211,14.482281,-90.47945,14.56781748
-90.561247,14.5494,-90.46283721,15.017867
-90.563605,14.522433,-91.401583,14.9915
-90.554015,14.540942,-91.395833,15.07745
-90.585491,14.501868,-91.02215,13.93311243
-90.538204,14.493848,-90.77692611,14.823717
-90.538204,14.493848,-91.089831,14.828056
-90.572194,14.506028,-90.884278,14.69828
-90.572194,14.506028,-90.74325,14.772579
-90.572194,14.506028,-91.068298,15.644209
-91.25867,14.79653,-89.6153,15.066584
-90.54348,14.54103,-91.799283,15.311083
-90.54333,14.5491,-91.050194,15.372389
-90.54333,14.5491,-92.029194,14.48956
-90.54453,14.56225,-91.39142,14.15386
-90.54453,14.56225,-91.57844,14.19078
-90.54453,14.56225,-91.59058,14.19867
-90.544533,14.56225,-91.69484,14.34407244
-90.5531,14.56171,-90.88174611,14.11921
-90.5531,14.56171,-90.92377,14.48338244
-90.5456,14.56728,-90.62176611,14.59053
-90.54484,14.55492,-90.50343,14.58751
-90.49897,14.56182,-90.51211,14.58751
-90.49897,14.56182,-90.51211,14.58751
-90.54725,14.55803,-90.51211,14.587511
-90.54725,14.55803,-90.509442,14.58507
-90.54725,14.55803,-90.50752,14.585056
-90.50695,14.53846,-90.50775,14.599153
-90.50695,14.53846,-90.523461,14.601022
-90.51672,14.54544,-90.525911,14.61981
-90.5097,14.55125,-90.51669,14.61981
-90.5097,14.55125,-90.51669,14.61981
-90.55536,14.55425,-90.51669,14.622502
-90.50519,14.55664,-90.501442,14.170408
-90.56944,14.56179,-90.257164,14.435698
-90.56503,14.55589,-90.292969,14.36601
-90.5072,14.54492,-90.28625,14.667268
-90.5072,14.54492,-90.587694,14.56775
-90.54861,14.57222,-90.577139,14.74047
-90.54861,14.57222,-91.155,14.71489
-90.55308,14.55157,-91.30347,14.830499
-90.61141,14.54396,-91.322524,14.82228
-90.565054,14.552588,-91.23161,14.76878
-90.565054,14.552588,-91.10819,14.69192
-90.56369,14.56606,-91.27251,14.50301
-90.62264,14.46075,-90.95044,14.76948
-90.61792,14.47991,-90.9907,14.493448
-90.537,14.45885,-90.714831,14.525908
-90.63822,14.46847,-91.671914,13.92514
-90.63822,14.46847,-90.825708,13.930427
-90.58084,14.45986,-90.820171,15.73321
-90.63256,14.44208,-91.56886,15.80125
-90.63256,14.44208,-91.31611,14.268217
-90.63256,14.44208,-90.15145,14.971762
-90.50911,14.45736,-91.780222,14.962528
-90.50911,14.45736,-91.793194,14.72342
-90.50911,14.45736,-92.03881,14.992317
-90.62155,14.48341,-92.13715,14.908304
-90.56937,14.41082,-92.06092,14.908304
-90.620722,14.469778,-92.06092,14.92523
-90.625729,14.484189,-92.04609,14.39699
-90.63086,14.47256,-90.71437,15.3187
-90.63591,14.46137,-91.4718,15.35502
-90.54475,14.40583,-91.45907,14.94611
-90.64287,14.44822,-91.44373,14.88365
-90.612485,14.476299,-91.42722,15.241575
-90.65075,14.43668,-91.845557,15.088903
-90.60787,14.47602,-91.749302,15.237888
-90.61735,14.47443,-92.071698,14.912537
-90.65549,14.42414,-91.360738,14.909338
-90.51214,14.3366,-91.443304,14.911734
-90.57814,14.34191,-91.367225,14.834172
-90.49866,14.35906,-91.544749,14.496703
-90.5997,14.33183,-90.479411,14.038552
-90.562,14.29119,-90.085863,14.35984
-90.63358,14.41063,-89.86794,14.29829
-90.7218,14.39611,-89.89711,14.26536
-90.7218,14.39611,-90.291,14.77608
-90.63603,14.41439,-90.44961,14.64264
-90.69118,14.40717,-89.98261,14.64264
-90.69118,14.40717,-89.98261,14.64264
-90.69118,14.40717,-89.98261,14.93344
-90.73128,14.40642,-90.14114,14.969335
-90.6849,14.4094,-89.54236,15.049779
-90.6849,14.4094,-89.586805,15.049779
-90.6849,14.4094,-89.586805,14.994198
-90.6849,14.4094,-89.706914,14.994198
-90.6849,14.4094,-89.706914,14.9254
-90.531163,14.593982,-89.59005,14.820732
-90.69492,14.41181,-89.370389,14.5662
-90.6927,14.40163,-89.31755,14.573608
-90.7062,14.3982,-89.352682,14.573608
-90.72601,14.38159,-89.352682,14.563051
-90.72601,14.38159,-89.341747,14.563051
-90.73398,14.39447,-89.341747,14.69325
-90.73398,14.39447,-89.352778,14.818007
-90.69485,14.40605,-89.387275,14.761167
-90.63481,14.41803,-89.432556,14.761167
-90.68645,14.40263,-89.432556,14.787805
-90.72626,14.39064,-89.555748,14.787805
-90.55824,14.62069,-89.555748,14.561978
-90.54942,14.61592,-89.353814,14.561978
-90.487996,14.689018,-89.353814,14.561978
-90.49433,14.65443,-89.353814,14.79865
-90.48637,14.58314,-89.546983,14.79865
-90.4737,14.58264,-89.546983,14.751333
-90.49115,14.63691,-89.517306,14.802944
-90.47069,14.62419,-89.543141,14.800611
-90.432722,14.650722,-89.553194,14.84429
-90.74197,14.57202,-89.51888,14.553895
-90.72011,14.53644,-89.338571,14.553895
-90.69789,14.643446,-89.338571,14.800118
-90.65848,14.58992,-89.538574,14.567058
-90.78083,14.53573,-89.352364,14.567058
-90.679889,14.63475,-89.352364,14.809237
-91.028718,15.044577,-89.537596,14.785828
-91.147014,15.029548,-89.536964,14.56441
-90.304824,15.472238,-89.34797,14.559798
-90.293002,15.811109,-89.339584,14.822678
-90.354188,15.47478,-89.388074,14.569898
-91.491356,14.886722,-89.355404,14.569898
-91.439611,14.943167,-89.355404,14.583135
-91.763136,14.969361,-89.35479,14.804
-91.824772,14.940703,-89.537528,15.463967
-91.824772,14.940703,-88.834767,15.70756
-91.7318,15.03415,-88.59029,15.683028
-91.526884,14.850111,-88.608664,16.199886
-91.20757,14.81151,-89.434501,16.65853
-91.542995,14.95887,-90.28661,14.96138
-90.58147,16.03564,-89.55216,14.583135
-90.479731,15.921944,-89.35479,14.593982
-90.613944,15.712528,-90.531163,14.57308
-91.613668,15.982637,-90.54311,14.301663
-91.627611,15.751694,-90.317137,14.574517
-90.62397,15.45014,-89.521254,14.61644077
-90.819528,15.413417,-90.54484831,14.529063
-89.27833,16.59923,-90.55450391,14.60778522
-89.65522,16.74467,-90.47293441,14.400086
-92.001528,14.826361,-90.245664,14.782551
-92.146778,14.644583,-91.023358,14.26453925
-90.17956,15.55938,-90.88661241,14.83408
-89.640167,15.938667,-90.12908,15.186806
-90.3695,13.983389,-91.949001,15.387394
-90.172694,14.162583,-91.096415,14.62199
-88.85948,15.60942,-90.52204,14.63354
-89.38878,14.96683,-90.505557,14.63943
-89.39761,14.54508,-90.51135,14.63943
-89.0308,15.23937,-90.51135,14.666918
-89.01583,15.48556,-90.361234,14.80664
-88.76077,15.44142,-90.18871,14.644438
-90.55995611,14.64047244,-90.574504,14.696328
-90.47945,14.496389,-90.563724,14.601983
-90.46283721,14.56781748,-90.557833,14.507981
-91.401583,15.017867,-90.552219,14.76878
-91.395833,14.9915,-91.10819,14.54922
-91.02215,15.07745,-91.43169,14.55925
-90.77692611,13.93311243,-91.56286,13.937583
-91.089831,14.823717,-90.791948,14.228858
-90.884278,14.828056,-90.947944,13.972917
-90.74325,14.69828,-90.840505,15.649847
-91.068298,14.772579,-91.770611,17.238615
-89.6153,15.644209,-90.794693,16.099469
-91.799283,15.066584,-89.356941,16.914269
-91.050194,15.311083,-89.917553,14.090196
-92.029194,15.372389,-89.758721,15.3067
-91.39142,14.48956,-91.50184,15.239748
-91.57844,14.15386,-91.841667,14.84125
-91.59058,14.19078,-91.529194,14.84125
-91.69484,14.19867,-91.529194,14.8566
-90.88174611,14.34407244,-91.50751,14.842333
-90.92377,14.11921,-91.517673,14.856
-90.62176611,14.48338244,-91.52591,14.994198
-90.50343,14.59053,-89.706914,14.924692
-90.51211,14.58751,-89.600413,14.8566
-90.51211,14.58751,-91.50751,14.5662
-90.51211,14.58751,-89.31755,14.469035
-90.509442,14.587511,-90.483352,14.518668
-90.50752,14.58507,-90.462977,14.20856
-90.50775,14.585056,-89.80005,14.495026
-90.523461,14.599153,-89.658725,14.11339
-90.525911,14.601022,-89.91514,14.28621
-90.51669,14.61981,-89.90002,14.49961
-90.51669,14.61981,-90.05209,14.64666
-90.51669,14.61981,-90.00125,14.91342
-90.501442,14.622502,-90.01096,14.794222
-90.257164,14.170408,-89.550229,14.677169
-90.292969,14.435698,-89.507808,14.627917
-90.28625,14.36601,-89.621667,14.617283
-90.587694,14.667268,-89.624191,14.617283
-90.577139,14.56775,-89.624191,14.617283
-91.155,14.74047,-89.624191,14.520561
-91.30347,14.71489,-89.45444,14.520561
-91.322524,14.830499,-89.45444,14.520561
-91.23161,14.82228,-89.45444,14.64045
-91.10819,14.76878,-89.44409,14.787805
-91.27251,14.69192,-89.555748,14.79865
-90.95044,14.50301,-89.546983,14.80614
-90.9907,14.76948,-89.53392,14.79047
-90.714831,14.493448,-89.55194,14.79047
-91.671914,14.525908,-89.55194,14.63244
-90.825708,13.92514,-89.43768,14.748958
-90.820171,13.930427,-89.532524,15.2542
-91.56886,15.73321,-89.097317,15.2542
-91.31611,15.80125,-89.097317,15.631818
-90.15145,14.268217,-88.518574,17.23084
-91.780222,14.971762,-90.80647,14.982556
-91.793194,14.962528,-89.5259,14.540942
-92.03881,14.72342,-90.554015,14.562791
-92.13715,14.992317,-90.56429,14.566358
-92.06092,14.908304,-90.545771,14.522194
-92.06092,14.908304,-90.534417,14.52928
-92.04609,14.92523,-90.53078,14.55887
-90.71437,14.39699,-90.51368,14.482281
-91.4718,15.3187,-90.612211,14.50178
-91.45907,15.35502,-90.5672,14.506477
-91.44373,14.94611,-90.584947,14.49763
-91.42722,14.88365,-90.59335,14.35906
-91.845557,15.241575,-90.49866,14.30597
-91.749302,15.088903,-90.77522,14.30597
-92.071698,15.237888,-90.77522,14.30597
-91.360738,14.912537,-90.77522,14.27856
-91.443304,14.909338,-90.76495,14.29361
-91.367225,14.911734,-90.77433,14.28519
-91.544749,14.834172,-90.79797,14.28519
-90.479411,14.496703,-90.79797,14.28519
-90.085863,14.038552,-90.79797,14.29161
-89.86794,14.35984,-90.74881,14.41439
-89.89711,14.29829,-90.63603,14.301635
-90.291,14.26536,-90.753042,14.301635
-90.44961,14.77608,-90.753042,14.266147
-89.98261,14.64264,-90.768833,14.39447
-89.98261,14.64264,-90.73398,14.2898
-89.98261,14.64264,-90.78378,14.26988
-90.14114,14.93344,-90.791662,14.079559
-89.54236,14.969335,-91.055055,14.079559
-89.586805,15.049779,-91.055055,14.639834
-89.586805,15.049779,-90.548605,14.670869
-89.706914,14.994198,-90.505822,14.65193
-89.706914,14.994198,-90.53106,14.663709
-89.59005,14.9254,-90.52536,14.56811
-89.370389,14.820732,-90.49661,14.56525
-89.31755,14.5662,-90.53246,14.57871
-89.352682,14.573608,-90.51764,14.57213
-89.352682,14.573608,-90.485795,14.59825
-89.341747,14.563051,-90.62894,14.528148
-89.341747,14.563051,-90.629721,14.68425
-89.352778,14.69325,-90.697667,14.59497
-89.387275,14.818007,-90.68608,14.53644
-89.432556,14.761167,-90.72011,14.643446
-89.432556,14.761167,-90.69789,14.60492
-89.555748,14.787805,-90.64989,14.54622
-89.555748,14.787805,-90.66958,14.84425
-89.353814,14.561978,-90.60142,15.010669
-89.353814,14.561978,-90.826005,15.472238
-89.353814,14.561978,-90.304824,15.467196
-89.546983,14.79865,-90.372689,15.467196
-89.546983,14.79865,-90.372689,15.467196
-89.517306,14.751333,-90.372689,15.42519
-89.543141,14.802944,-90.32169,15.42519
-89.553194,14.800611,-90.32169,14.821325
-89.51888,14.84429,-91.407846,15.514194
-89.338571,14.553895,-91.870528,15.514194
-89.338571,14.553895,-91.870528,16.04191
-89.538574,14.800118,-91.74788,16.526333
-89.352364,14.567058,-90.194611,15.533506
-89.352364,14.567058,-88.706221,15.533506
-89.537596,14.809237,-88.706221,14.656717
-89.536964,14.785828,-90.582783,17.063441
-89.34797,14.56441,-89.157555,17.063441
-89.339584,14.559798,-89.157555,14.650798
-89.388074,14.822678,-90.595404,14.650798
-89.355404,14.569898,-90.595404,14.658917
-89.355404,14.569898,-90.572139,14.658917
-89.35479,14.583135,-90.572139,15.70581
-89.537528,14.804,-91.60014,14.22664
-88.834767,15.463967,-90.643031,14.22664
-88.59029,15.70756,-90.643031,14.652912
-88.608664,15.683028,-90.589688,14.652912
-89.434501,16.199886,-90.589688,14.072469
-90.28661,16.65853,-90.419225,14.072469
-89.55216,14.96138,-90.419225,14.265362
-89.35479,14.583135,-90.290996,14.265362
-90.531163,14.593982,-90.290996,14.265362
-90.54311,14.57308,-90.290996,13.937583
-90.317137,14.301663,-90.791948,13.937583
-89.521254,14.574517,-90.791948,14.464752
-90.54484831,14.61644077,-90.440247,14.654389
-90.55450391,14.529063,-91.568694,14.797472
-90.47293441,14.60778522,-91.824806,14.797472
-90.245664,14.400086,-91.824806,14.435698
-91.023358,14.782551,-90.292969,15.649847
-90.88661241,14.26453925,-91.770611,14.622026
-90.12908,14.83408,-91.586797,14.622026
-91.949001,15.186806,-91.586797,15.31753
-91.096415,15.387394,-91.46586,15.31753
-90.52204,14.62199,-91.46586,14.9295
-90.505557,14.63354,-92.010867,15.70253
-90.51135,14.63943,-91.54235,15.70253
-90.51135,14.63943,-91.54235,15.73321
-90.361234,14.666918,-91.56886,14.69439
-90.18871,14.80664,-91.27889,14.69439
-90.574504,14.644438,-91.27889,14.512302
-90.563724,14.696328,-90.281024,14.512302
-90.557833,14.601983,-90.281024,14.830499
-90.552219,14.507981,-91.322524,14.830499
-91.10819,14.76878,-91.322524,15.73606
-91.43169,14.54922,-91.45536,15.74
-91.56286,14.55925,-91.50775,15.31625
-90.791948,13.937583,-90.346944,15.469539
-90.947944,14.228858,-90.393081,15.100917
-90.840505,13.972917,-90.302722,15.060502
-91.770611,15.649847,-90.243662,15.07307
-90.794693,17.238615,-90.28188,15.10414
-89.356941,16.099469,-90.62802,15.10414
-89.917553,16.914269,-90.62802,15.10414
-89.758721,14.090196,-90.62802,15.045383
-91.50184,15.3067,-91.512483,14.860861
-91.841667,15.239748,-91.395639,14.926361
-91.529194,14.84125,-91.491361,14.984274
-91.529194,14.84125,-91.786308,14.984274
-91.50751,14.8566,-91.786308,15.035219
-91.517673,14.842333,-91.685362,14.965811
-91.52591,14.856,-91.777689,15.123555
-89.706914,14.994198,-91.80372,15.000306
-89.600413,14.924692,-91.7765,14.963178
-91.50751,14.8566,-91.801324,14.850449
-89.31755,14.5662,-91.500919,15.842167
-90.483352,14.469035,-91.165056,16.916476
-90.462977,14.518668,-90.471695,16.5195
-89.80005,14.20856,-89.33197,14.776683
-89.658725,14.495026,-92.122467,16.18825
-89.91514,14.11339,-89.31444,13.882225
-89.90002,14.28621,-90.256749,15.55565
-90.05209,14.49961,-88.6634,15.54397
-90.00125,14.64666,-88.83991,15.078833
-90.01096,14.91342,-89.431861,15.00875
-89.550229,14.794222,-89.29344,14.65320466
-89.507808,14.677169,-90.54461501,14.59734355
-89.621667,14.627917,-90.51183441,14.58326357
-89.624191,14.617283,-90.55497741,14.56678
-89.624191,14.617283,-90.583865,14.59667316
-89.624191,14.617283,-90.59434081,14.55870244
-89.45444,14.520561,-90.58083611,14.57601022
-89.45444,14.520561,-90.49102891,14.55206228
-89.45444,14.520561,-90.45283391,14.590224
-89.44409,14.64045,-90.321418,14.339727
-89.555748,14.787805,-90.317028,14.03637082
-89.546983,14.79865,-90.83266811,14.07362276
-89.53392,14.80614,-90.88100121,14.884893
-89.55194,14.79047,-90.847972,14.30597
-89.55194,14.79047,-90.77522,15.80509
-89.43768,14.63244,-91.30497,15.83434
-89.532524,14.748958,-91.46339,15.033333
-89.097317,15.2542,-91.152056,14.95133
-89.097317,15.2542,-91.11678,15.02618
-88.518574,15.631818,-91.14995,15.044577
-90.80647,17.23084,-91.028718,16.910717
-89.5259,14.982556,-89.8892,17.075194
-90.554015,14.540942,-89.152111,16.793056
-90.56429,14.562791,-90.128806,15.3908
-90.545771,14.566358,-90.412183,15.476031
-90.534417,14.522194,-90.310639,15.369933
-90.53078,14.52928,-90.450633,14.143281
-90.51368,14.55887,-90.00072,14.693351
-90.612211,14.482281,-92.138741,14.966086
-90.5672,14.50178,-91.784532,14.654389
-90.584947,14.506477,-91.568694,14.760247
-90.59335,14.49763,-91.730829,14.497888
-90.49866,14.35906,-91.851472,14.609833
-90.77522,14.30597,-91.509222,14.653777
-90.77522,14.30597,-91.532336,15.313
-90.77522,14.30597,-91.49872,15.32953
-90.76495,14.27856,-91.46448,15.33611
-90.77433,14.29361,-91.50158,15.32808
-90.79797,14.28519,-91.46106,14.943167
-90.79797,14.28519,-91.439611,14.94611
-90.79797,14.28519,-91.44373,14.812004
-90.74881,14.29161,-91.66008,14.864889
-90.63603,14.41439,-91.623192,14.929692
-90.753042,14.301635,-91.545837,14.81254
-90.753042,14.301635,-91.45512,14.865839
-90.768833,14.266147,-91.563879,14.912537
-90.73398,14.39447,-91.360738,14.932407
-90.78378,14.2898,-91.376663,14.885152
-90.791662,14.26988,-91.498138,14.882444
-91.055055,14.079559,-91.438861,14.552139
-91.055055,14.079559,-90.440639,14.54377
-90.548605,14.639834,-90.41381,14.54704
-90.505822,14.670869,-90.41079,14.47342
-90.53106,14.65193,-90.44687,14.47342
-90.52536,14.663709,-90.44687,15.42519
-90.49661,14.56811,-90.32169,14.681833
-90.53246,14.56525,-90.482778,14.536583
-90.51764,14.57871,-91.696333,14.593442
-90.485795,14.57213,-91.616524,14.593442
-90.62894,14.59825,-91.616524,14.593442
-90.629721,14.528148,-91.616524,16.915028
-90.697667,14.68425,-89.896528,14.555844
-90.68608,14.59497,-90.572028,14.67035
-90.72011,14.53644,-90.516063,14.546506
-90.69789,14.643446,-90.552867,14.546506
-90.64989,14.60492,-90.552867,15.32222
-90.66958,14.54622,-91.47006,15.31017
-90.60142,14.84425,-91.48408,15.31017
-90.826005,15.010669,-91.48408,15.32953
-90.304824,15.472238,-91.46448,14.971762
-90.372689,15.467196,-91.780222,14.971762
-90.372689,15.467196,-91.780222,14.65967
-90.372689,15.467196,-90.50447,14.65967
-90.32169,15.42519,-90.50447,14.65967
-90.32169,15.42519,-90.50447,14.605346
-91.407846,14.821325,-90.54985,14.62147
-91.870528,15.514194,-90.53669,14.594556
-91.870528,15.514194,-90.548754,14.594556
-91.74788,16.04191,-90.548754,14.6343
-90.194611,16.526333,-90.5457,14.6343
-88.706221,15.533506,-90.5457,14.6343
-88.706221,15.533506,-90.5457,14.671028
-90.582783,14.656717,-90.575944,14.671028
-89.157555,17.063441,-90.575944,14.671028
-89.157555,17.063441,-90.575944,14.650241
-90.595404,14.650798,-90.57436,14.650241
-90.595404,14.650798,-90.57436,14.521886
-90.572139,14.658917,-91.679084,14.521886
-90.572139,14.658917,-91.679084,14.595336
-91.60014,15.70581,-90.518419,14.595336
-90.643031,14.22664,-90.518419,14.841799
-90.643031,14.22664,-91.54309,14.410817
-90.589688,14.652912,-90.569367,14.39634
-90.589688,14.652912,-91.32297,14.944558
-90.419225,14.072469,-91.10967,14.944558
-90.419225,14.072469,-91.10967,14.449805
-90.290996,14.265362,-89.746389,16.922389
-90.290996,14.265362,-89.922194,16.922389
-90.290996,14.265362,-89.922194,14.594039
-90.791948,13.937583,-90.516097,14.594039
-90.791948,13.937583,-90.516097,15.73729
-90.440247,14.464752,-88.60074,15.73729
-91.568694,14.654389,-88.60074,14.442083
-91.824806,14.797472,-90.632556,15.74
-91.824806,14.797472,-91.50775,14.907306
-90.292969,14.435698,-91.383639,14.495026
-91.770611,15.649847,-89.658725,14.317889
-91.586797,14.622026,-91.843639,15.31737
-91.586797,14.622026,-91.4865,15.32152
-91.46586,15.31753,-91.49483,14.72036
-91.46586,15.31753,-90.69081,15.30731
-92.010867,14.9295,-91.48877,15.32612
-91.54235,15.70253,-91.46832,15.111115
-91.54235,15.70253,-91.916333,15.082917
-91.56886,15.73321,-91.895472,14.638026
-91.27889,14.69439,-90.546523,14.61494
-91.27889,14.69439,-90.60085,15.132833
-90.281024,14.512302,-91.988111,15.132833
-90.281024,14.512302,-91.988111,14.62722
-91.322524,14.830499,-90.60575,14.68989
-91.322524,14.830499,-90.39226,14.75889
-91.45536,15.73606,-90.36983,14.72581
-91.50775,15.74,-90.44875,14.72581
-90.346944,15.31625,-90.44875,14.59353
-90.393081,15.469539,-90.02772,14.725692
-90.302722,15.100917,-90.413519,14.77608
-90.243662,15.060502,-90.44961,14.749133
-90.28188,15.07307,-90.4995,14.68994
-90.62802,15.10414,-90.40933,14.66575
-90.62802,15.10414,-90.34401,14.60207
-90.62802,15.10414,-90.05053,14.63914
-91.512483,15.045383,-89.97869,14.63856
-91.395639,14.860861,-90.04803,14.6976
-91.491361,14.926361,-90.1764,14.707178
-91.786308,14.984274,-90.465694,14.7515
-91.786308,14.984274,-90.45374,14.61573
-91.685362,15.035219,-89.98448,14.745048
-91.777689,14.965811,-90.271154,14.62828
-91.80372,15.123555,-90.38481,14.233139
-91.7765,15.000306,-90.735831,14.67778
-91.801324,14.963178,-90.41386,14.84425
-91.500919,14.850449,-90.60142,14.95598
-91.165056,15.842167,-91.93661,14.914
-90.471695,16.916476,-92.087,14.91811
-89.33197,16.5195,-92.04966,14.978919
-92.122467,14.776683,-91.705197,15.600336
-89.31444,16.18825,-91.948052,14.55579
-90.256749,13.882225,-90.73431,15.060277
-88.6634,15.55565,-91.822335,14.62108
-88.83991,15.54397,-90.608416,14.55579
-89.431861,15.078833,-90.73431,14.592926
-89.29344,15.00875,-92.173732,14.977749
-90.54461501,14.65320466,-91.593222,14.671191
-90.51183441,14.59734355,-91.31939,14.661611
-90.55497741,14.58326357,-90.756861,14.927028
-90.583865,14.56678,-90.477528,14.97853
-90.59434081,14.59667316,-90.58389,14.66939
-90.58083611,14.55870244,-90.130168,15.45367
-90.49102891,14.57601022,-89.55233,15.260723
-90.45283391,14.55206228,-91.970359,15.201768
-90.321418,14.590224,-91.16784,15.567803
-90.317028,14.339727,-91.819586,15.584892
-90.83266811,14.03637082,-91.692613,15.706167
-90.88100121,14.07362276,-91.911944,17.22998
-90.847972,14.884893,-89.61348,14.62653
-90.77522,14.30597,-90.52434,14.61626
-91.30497,15.80509,-90.52813,14.62019
-91.46339,15.83434,-90.52476,14.616
-91.152056,15.033333,-90.52159,14.63646
-91.11678,14.95133,-90.51121,14.6169
-91.14995,15.02618,-90.5183,14.850417
-91.028718,15.044577,-90.069472,14.787052
-89.8892,16.910717,-90.19558,14.615494
-89.152111,17.075194,-90.533211,14.587508
-90.128806,16.793056,-90.512106,14.541864
-90.412183,15.3908,-90.4113,14.528112
-90.310639,15.476031,-90.449556,14.54704
-90.450633,15.369933,-90.41079,14.31394
-90.00072,14.143281,-90.38135,14.380088
-92.138741,14.693351,-90.276784,14.639946
-91.784532,14.966086,-90.580857,14.647248
-91.568694,14.654389,-90.612503,14.627307
-91.730829,14.760247,-90.583473,14.683062
-91.851472,14.497888,-90.542527,14.620056
-91.509222,14.609833,-90.599,14.680833
-91.532336,14.653777,-90.545222,14.712338
-91.49872,15.313,-90.559844,14.6008
-91.46448,15.32953,-90.548675,14.544945
-91.50158,15.33611,-90.53975,14.54544
-91.46106,15.32808,-90.51672,14.525895
-91.439611,14.943167,-90.586081,14.524225
-91.44373,14.94611,-90.581917,14.526556
-91.66008,14.812004,-90.578028,14.589639
-91.623192,14.864889,-90.596361,14.474725
-91.545837,14.929692,-90.518461,14.52084
-91.45512,14.81254,-90.57927,14.33331
-91.563879,14.865839,-89.71131,14.20856
-91.360738,14.912537,-89.80005,14.0902
-91.376663,14.932407,-89.75872,14.30694
-91.498138,14.885152,-89.89458,14.29556
-91.438861,14.882444,-89.89564,14.26536
-90.440639,14.552139,-90.291,14.07247
-90.41381,14.54377,-90.41923,14.787805
-90.41079,14.54704,-89.555748,14.802944
-90.44687,14.47342,-89.543141,14.84429
-90.44687,14.47342,-89.51888,14.800118
-90.32169,15.42519,-89.538574,14.796218
-90.482778,14.681833,-89.554874,16.19732
-91.696333,14.536583,-89.44189,16.640828
-91.616524,14.593442,-89.647852,15.98447
-91.616524,14.593442,-90.78642,15.802588
-91.616524,14.593442,-89.86336,14.994198
-89.896528,16.915028,-89.706914,14.570887
-90.572028,14.555844,-90.527339,14.587508
-90.516063,14.67035,-90.512106,14.5795
-90.552867,14.546506,-90.5234,14.590611
-90.552867,14.546506,-90.53105,14.566358
-91.47006,15.32222,-90.545771,14.555889
-91.48408,15.31017,-90.565028,14.51745
-91.48408,15.31017,-90.55524,14.45885
-91.46448,15.32953,-90.537,14.46137
-91.780222,14.971762,-90.63591,14.40583
-91.780222,14.971762,-90.54475,14.51436
-90.50447,14.65967,-90.574782,14.477889
-90.50447,14.65967,-90.622778,14.524358
-90.50447,14.65967,-90.624002,14.30597
-90.54985,14.605346,-90.77522,14.27856
-90.53669,14.62147,-90.76495,14.30403
-90.548754,14.594556,-90.76333,14.29628
-90.548754,14.594556,-90.75453,14.29161
-90.5457,14.6343,-90.74881,14.29161
-90.5457,14.6343,-90.74881,14.277217
-90.5457,14.6343,-90.774746,14.277217
-90.575944,14.671028,-90.774746,14.331361
-90.575944,14.671028,-90.767859,14.442083
-90.575944,14.671028,-90.632556,14.59531
-90.57436,14.650241,-90.58808,14.59531
-90.57436,14.650241,-90.58808,15.684611
-91.679084,14.521886,-88.590556,14.505656
-91.679084,14.521886,-90.461247,14.505656
-90.518419,14.595336,-90.461247,14.53644
-90.518419,14.595336,-90.72011,14.692776
-91.54309,14.841799,-90.58656,14.692776
-90.569367,14.410817,-90.58656,14.692776
-91.32297,14.39634,-90.58656,14.63935
-91.10967,14.944558,-90.551798,14.63935
-91.10967,14.944558,-90.551798,15.069167
-89.746389,14.449805,-90.302447,15.069167
-89.922194,16.922389,-90.302447,14.69325
-89.922194,16.922389,-89.352778,14.69325
-90.516097,14.594039,-89.352778,15.045806
-90.516097,14.594039,-91.406861,14.485113
-88.60074,15.73729,-90.168611,14.485113
-88.60074,15.73729,-90.168611,15.24708
-90.632556,14.442083,-91.49828,15.24708
-91.50775,15.74,-91.49828,15.170779
-91.383639,14.907306,-90.948504,15.170779
-89.658725,14.495026,-90.948504,15.33639
-91.843639,14.317889,-91.32,15.33639
-91.4865,15.31737,-91.32,14.706392
-91.49483,15.32152,-90.575421,14.706392
-90.69081,14.72036,-90.575421,14.706392
-91.48877,15.30731,-90.575421,14.68425
-91.46832,15.32612,-90.697667,14.65092
-91.916333,15.111115,-90.88859,14.414389
-91.895472,15.082917,-90.636028,14.414389
