LON,LAT
-91.20958,15.40522
-91.15723,15.45134
-91.30756,15.34397
-91.154056,15.416216
-91.154056,15.416216
-91.868289,15.32295
-89.00453,15.31567
-90.464343,14.563882
-90.480528,14.693306
-91.64475,14.120694
-91.15108,14.91722
-91.19958,15.36164
-91.19958,15.36164
-91.36922,15.3655
-91.09,15.34573
-91.15428,15.40414
-91.188028,15.345056
-91.188028,15.345056
-91.16759,15.20109
-91.32,15.33639
-91.188354,15.280788
-91.896417,15.16125
-89.71977,15.01292
-92.029194,15.372389
-90.35047,15.32392
-91.15207,14.43342
-91.859274,14.621688
-91.152074,14.433418
-88.83477,15.46397
-91.19958,15.36164
-91.24332,15.31264
-91.19067,15.40214
-91.15428,15.40414
-91.07111,15.34125
-91.188028,15.345056
-91.146036,15.406928
-91.146036,15.406928
-91.03487,15.2602
-91.13229,15.43539
-91.13229,15.43539
-91.853222,14.565917
-91.42153,14.5013
-90.6067,14.52367
-91.57081,14.54428
-91.43997,14.29556
-89.6289,14.62351
-90.82357,17.17492
-91.693194,14.913583
-91.5807,14.51026
-91.15556,15.23604
-91.24332,15.31264
-91.136333,15.332056
-91.19067,15.40214
-91.19067,15.40214
-91.24278,15.36183
-91.24278,15.36183
-91.30756,15.34397
-91.08756,15.43203
-91.08756,15.43203
-91.16759,15.20109
-91.146036,15.406928
-91.091742,15.290488
-91.32,15.33639
-91.705197,14.978919
-88.83477,15.46397
-90.615131,14.4892
-91.230139,14.428722
-91.655217,15.110533
-90.480528,14.693306
-88.51857,15.63182
-91.684497,14.533662
-91.15556,15.23604
-91.38136,15.3345
-91.24332,15.31264
-91.09819,15.46455
-91.09,15.34573
-91.20958,15.40522
-91.30756,15.34397
-90.073514,14.86071
-90.546554,14.61153
-90.457544,14.74066
-90.437094,14.73034
-90.67344,15.0469
-91.159718,14.74013
-90.79118,14.78527
-91.79625,15.25169
-91.23001,14.80789
-91.98142,15.64326
-91.864005,15.614525
-91.980617,15.636425
-90.804059,14.99587
-90.665374,14.92657
-91.22334,15.05453
-90.817482,14.99617
-91.154996,14.74047
-91.144833,14.63291
-91.132553,14.722451
-91.201,14.74812
-90.514787,14.635123
-89.0308,15.23937
-90.517417,14.002333
-91.00475,15.241556
-90.537,14.45885
-90.456884,14.661143
-90.48965,14.58871
-90.559774,14.554618
-90.5025,14.5958
-89.67279,14.54311
-88.83477,15.46397
-91.46938,14.43963
-90.972028,14.618111
-91.558194,14.870833
-91.558194,14.870833
-91.558194,14.870833
-91.558194,14.870833
-91.558194,14.870833
-91.484529,14.844855
-91.484529,14.844855
-91.484529,14.844855
-91.484529,14.844855
-91.484529,14.844855
-91.484529,14.844855
-91.484529,14.844855
-91.484529,14.844855
-90.54487,14.53428
-90.54487,14.53428
-90.544872,14.534275
-90.544872,14.534275
-90.544872,14.534275
