LON,LAT
-90.0889,14.75373
-90.455393,14.511538
-89.287278,14.782639
-90.6423,14.60339
-90.47832,14.65104
-91.763136,14.969361
-91.542995,14.95887
-91.508464,14.836967
-90.63603,14.41439
-90.496611,14.568111
-90.3075,15.480667
-91.05566,15.665468
-91.360278,14.921111
-89.49574,14.73405
-90.039194,14.309139
-90.40913,14.6422
-90.51391,14.64773
-90.592174,14.549788
-90.460417,14.543472
-90.486693,14.583899
-92.108498,15.303279
-90.740469,15.891893
-90.91828,14.83189
-89.813814,15.409478
-90.49785,14.55371
-90.78961,14.31664
-92.07353,15.1495
-91.06086,14.1121
-90.540284,14.616438
-90.46261,14.56784
-90.485444,14.689767
-88.78142,15.52764
-89.99993,14.62875
-91.549774,14.983268
-90.444861,14.678236
-90.44486,14.67824
-89.15353,17.06841
-90.51479,14.63512
-90.313,14.278928
-90.054184,14.56991
-90.72999,14.188274
-91.298762,14.818007
-89.387275,15.34107
-91.41863,14.843888
-90.561226,15.162558
-91.93489,14.73405
-89.495736,14.584054
-90.496631,14.60772
-90.60347,14.62235
-90.50511,14.499611
-90.052088,15.16739
-90.85345,15.16739
-90.853446,16.10807
-89.36846,14.622026
-91.586797,14.850449
-91.500919,14.850449
-91.500919,14.57438
-90.44438,14.911278
-92.042806,15.711473
-91.883915,15.38897
-90.63275,15.38897
-90.63275,14.455328
-89.464434,14.879417
-92.127417,14.03672
-91.30887,14.587098
-90.625344,14.969361
-91.763136,14.57737
-90.69508,14.91847
-89.95972,14.6455
-90.51849,14.58871
-90.48965,15.11531
-89.37411,16.96934
-89.92015,14.890887
-90.582863,14.890887
-90.582863,15.60908
-91.57178,16.83443
-90.54157,14.49075
-90.62808,14.76289
-90.12325,16.51733
-90.64278,14.51192688
-90.60617051,14.65802
-90.47656,14.671739
-90.416728,14.67175
-90.4165,13.886128
-90.464864,14.80787
-91.48928,14.93823
-89.878,16.66554
-90.29276,14.63865
-90.522712,13.93795
-90.72717,14.86092
-89.4997,14.78781
-89.555748,14.60505
-90.520268,14.55934
-90.72715,14.583524
-90.504285,14.61501
-90.51091,14.39962
-91.31957,14.86217
-90.01756,14.62887
-90.61055,14.967878
-89.534674,14.84146
-91.50744,14.887368
-91.583244,14.463278
-90.371028,14.53427
-90.50852,14.52489
-90.56742,14.64344
-90.791415,15.17581
-91.73674,14.687128
-90.645954,14.97631
-89.80267,14.976305
-89.802674,14.56665
-90.48126,14.14289
-90.66389,14.53945
-90.52354,14.652583
-90.122003,14.620339
-90.499918,14.79327
-90.79387,14.67694
-91.77594,14.55872
-90.13669,14.648938
-91.557814,15.345725
-91.089995,14.62119
-90.56467,17.258611
-90.980417,17.25861
-90.98042,14.91627
-90.02255,14.73442
-89.57103,14.490243
-90.62026,14.18925
-91.30868,14.50178
-90.5672,14.820359
-91.538774,14.314812
-90.793407,14.65753
-90.54147,14.63468
-90.59335,14.634682
-90.593339,14.577548
-90.520324,15.23589
-91.96733,14.40378
-90.70296,14.592468
-90.520855,14.597327
-90.539864,15.681503
-91.663693,14.580167
-90.105789,14.53223
-90.55062,14.537805
-90.394421,14.536558
-90.430424,15.691608
-91.433434,14.28519
-90.79797,14.820359
-91.538774,14.579502
-91.584665,14.670633
-90.467842,14.67062
-90.46785,15.40699
-91.9445,15.1495
-92.07353,14.52486
-90.19026,14.787067
-89.62485,14.78707
-89.62485,14.314812
-90.793407,14.634
-90.56853,16.34139
-89.42867,14.180853
-90.843093,14.51194
-90.60594,14.625806
-89.171833,15.32736
-89.491,15.53203
-89.331,14.630428
-90.561874,14.50648
-90.58495,14.51819
-90.5471,14.51819
-90.5471,14.65103
-90.46803,14.53427
-90.50852,14.652446
-90.569278,14.559333
-90.462504,14.64102
-89.98672,15.473598
-90.37355,15.473598
-90.37355,14.6835
-90.53483,15.176058
-90.940814,14.93575
-90.456972,14.54125
-92.08385,14.885152
-91.498138,15.435391
-91.132291,16.805836
-89.82508,14.68254
-90.54588,14.55462
-90.55977,14.586667
-90.564167,14.64825
-91.540667,14.970833
-89.527333,14.970833
-89.527333,14.61187
-90.3988,16.86581
-90.20658,16.865806
-90.206583,14.71742
-89.18067,14.4056
-90.6826,14.38914077
-90.76634551,14.78142
-90.30304,15.402253
-88.975776,15.956788
-90.819864,15.05453
-91.22334,15.80634
-91.31963,14.863472
-91.471008,14.40482
-90.69785,15.66478
-89.01331,14.67824
-90.44486,14.490744
-90.62807,14.490744
-90.62807,14.49075
-90.62808,15.049779
-89.586805,15.049779
-89.586805,14.533558
-91.679884,14.83189
-90.91828,14.652361
-90.121946,14.32251
-90.7825,14.67707
-90.54592,14.67707
-90.54592,15.400246
-89.644162,14.85842
-91.58622,14.845
-91.35898,14.413383
-92.06075,15.04825
-91.22814,16.05032
-89.61532,14.538617
-89.976633,14.565184
-90.294443,14.561978
-89.353814,14.90822
-89.86228,14.50856
-91.32956,14.52822
-90.73823,14.85252
-91.56075,14.63475
-90.679889,14.65245
-90.56928,14.652446
-90.569278,15.049779
-89.586805,14.909338
-91.443304,14.909338
-91.443304,14.640701
-90.568387,14.561378
-90.478014,14.55208
-90.452608,14.848944
-91.432028,14.848944
-91.432028,14.905861
-89.964639,14.5446
-90.449039,14.301132
-90.356856,14.301132
-90.356975,14.55957
-90.56218,14.62436
-91.59675,14.897917
-91.368,14.897917
-91.368,14.863279
-91.93561,14.816476
-91.448194,14.506972
-90.398969,14.506972
-90.398969,14.671335
-90.640207,14.594938
-91.607824,14.840208
-91.333224,14.559567
-90.562183,14.884003
-91.54922,14.884003
-91.54922,14.634678
-90.672214,14.910518
-91.448834,14.910518
-91.448834,14.553895
-89.338571,14.40717
-90.69118,14.601983
-90.557833,14.92028
-91.78876,14.52023
-90.59846,14.52023
-90.59846,14.719182
-89.498144,14.719182
-89.498144,14.58689
-90.55184,14.07146
-90.38316,14.724101
-89.583774,14.887318
-92.090744,14.775079
-90.532777,14.619648
-90.621504,14.544945
-90.53975,14.54495
-90.53975,14.67999
-90.40838,14.67999
-90.40838,14.62614
-90.55896,13.921528
-90.301972,15.47763
-88.84234,14.50437
-90.56107,14.504368
-90.561074,14.48511
-90.16861,14.70172
-91.987052,14.70172
-91.98705,14.787067
-89.62485,14.718417
-89.433361,14.560768
-89.334384,14.616
-90.52159,14.307908
-90.973724,14.619552
-89.6187,16.065111
-90.4647,15.108995
-90.626927,14.47947
-90.48888,14.60308
-90.67829,14.934972
-91.872222,15.515725
-91.86203,15.3274
-91.0381,15.244678
-91.973694,15.660118
-90.812774,15.241556
-91.00475,14.78526
-90.19791,14.19517
-90.2705,15.478778
-90.324139,14.317718
-90.794674,14.526944
-91.51375,14.65178
-90.31757,15.000428
-91.444124,15.124806
-90.118137,13.93313
-90.7767,14.8415
-91.79817,14.790861
-91.913333,14.862719
-91.934431,14.862719
-91.934431,14.93474
-92.003691,14.238471
-91.665114,14.56502
-90.66684,14.521145
-89.770131,14.52115
-89.77013,14.930139
-91.953917,13.807306
-90.234417,14.58195
-90.5087,14.55788
-90.74186,15.519499
-89.866468,14.55208
-90.452608,14.681833
-90.482778,14.59573
-90.50993,14.662889
-92.031528,14.807098
-89.544461,16.063824
-91.528718,14.590953
-90.50847,14.62947
-90.46023,14.8229
-89.53423,14.822898
-89.534234,14.659885
-90.816226,14.660731
-90.551496,15.367949
-90.487885,15.66471
-89.01327,14.626811
-90.50478,14.5469
-90.51118,14.669912
-90.553105,14.62708
-90.56721,14.52056
-89.45444,14.60749
-90.66122,14.60749
-90.66122,13.931434
-90.802524,14.700337
-91.857933,14.584444
-91.625778,15.3363
-91.02998,14.996885
-91.624277,14.51235244
-90.78607611,14.62494
-89.97649,14.526556
-90.578028,14.52436
-90.624,14.524358
-90.624002,14.656816
-90.473235,14.668749
-90.356309,14.668749
-90.356309,14.60097
-90.4667,14.69444
-90.580842,14.58871
-90.48965,14.59733
-90.60109,17.06344
-89.15756,17.06344
-89.15756,16.22567
-89.37117,14.62654
-90.54536,14.69326
-90.48874,14.17278
-91.46997,14.57213
-90.485795,14.83661
-89.35833,15.418309
-91.963744,14.84981
-91.40356,14.596775
-91.938889,14.05892
-90.35769,14.758417
-92.078894,14.953833
-92.083028,14.959055
-89.523445,14.959055
-89.523445,14.793832
-89.535687,14.58523
-90.51295,14.55612
-90.74003,14.521886
-91.679084,14.65104
-90.47832,14.4489
-90.82104,14.621304
-90.542446,14.61364
-90.68025,14.61364
-90.68025,15.31701
-91.46039,15.31701
-91.46039,15.381295
-91.330185,14.34191
-90.57814,14.63721
-89.99632,14.88365
-91.42722,15.480889
-90.3195,15.519836
-91.847725,15.69161
-91.43343,15.6583
-91.44399,15.685808
-91.593914,14.48078
-91.4832,15.519836
-91.847725,15.519836
-91.847725,15.681191
-91.42851,15.69161
-91.43343,15.685808
-91.593914,13.93175
-90.71375,15.72858
-91.41491,15.69161
-91.44399,15.60381
-91.44595,15.6583
-91.44399,15.72306
-88.59879,13.92944
-90.813539,15.67144
-91.42983,15.685808
-91.593914,15.60381
-91.44595,15.60381
-91.44595,15.7381
-91.4608,15.7381
-91.4608,15.72858
-91.41491,15.72858
-91.41491,15.67144
-91.42983,15.681191
-91.42851,15.7381
-91.4608,15.67144
-91.42851,14.719169
-90.643213,13.92944
-90.813539,13.92944
-90.813539,15.20109
-91.16759,15.551925
-88.688625,14.348001
-89.7745,15.551925
-88.688625,15.551925
-88.688625,14.696325
-90.563724,14.86572
-91.49845,14.86572
-91.49845,14.811018
-91.643968,14.811018
-91.643968,14.693768
-91.862484,15.068185
-91.631107,15.164046
-91.549191,15.164046
-91.549191,14.83071
-91.51809,14.83071
-91.51809,14.673596
-91.880313,14.673596
-91.880313,14.66475
-90.46889,14.66475
-90.46889,14.705839
-90.621139,14.705839
-90.621139,14.9892
-90.8924,14.9892
-90.8924,14.67574
-90.35671,14.605972
-91.604167,14.60668
-91.57472,14.606683
-91.574717,14.60668
-91.57472,14.614
-91.693561,14.614
-91.69356,14.614
-91.69356,14.631733
-91.579283,14.531944
-91.675472,15.033333
-91.152056,15.649888
-91.770635,15.73019
-91.735,15.730194
-91.735,15.73019
-91.735,15.808163
-91.311109,15.80816
-91.31111,15.68449
-88.62644,16.91017
-89.90833,14.84981
-91.40356,14.547598
-91.664744,14.853556
-91.529639,14.853556
-91.529639,14.853895
-91.512418,14.853895
-91.512418,14.529462
-90.583774,14.529462
-90.583774,14.53918
-90.59855,14.53918
-90.59855,14.539184
-90.598552,14.543962
-90.611413,14.543962
-90.611413,14.54396
-90.61141,14.54396
-90.61141,14.61314
-90.5558,14.61314
-90.5558,14.534275
-90.544872,14.615182
-90.576424,14.911734
-91.367225,14.583135
-89.35479,14.843517
-91.53615,14.843509
-91.536138,14.843509
-91.536138,14.862135
-91.520167,14.862135
-91.520167,14.853895
-91.512418,14.862466
-91.540917,14.862466
-91.540917,14.799767
-91.677817,14.818889
-91.500944,14.818889
-91.500944,15.683037
-88.61759,15.683037
-88.61759,14.64068
-91.22615,14.79069
-90.19769,14.542319
-90.584254,14.66445
-91.887572,14.66445
-91.887572,14.701519
-91.847669,14.83122
-91.52361,14.83122
-91.52361,14.70518
-91.86543,14.70518
-91.86543,14.84105
-91.51406,14.84105
-91.51406,14.862549
-91.52693,14.862549
-91.52693,14.871061
-91.613819,14.871061
-91.613819,15.033333
-91.152056,15.033333
-91.152056,15.01542
-91.24878,15.007
-91.140306,14.933417
-91.112,14.933417
-91.112,15.236
-91.155583,14.9892
-90.8924,14.578268
-90.610194,14.578268
-90.610194,14.54288
-90.63741,14.54288
-90.63741,14.529462
-90.583774,14.69271
-90.58656,14.60943
-90.48264,14.60943
-90.48264,14.6562
-90.52981,14.600468
-90.510671,14.696548
-90.590624,14.69655
-90.59062,14.69655
-90.59062,14.6965
-90.59096,14.6965
-90.59096,14.520907
-90.570635,14.520907
-90.570635,14.54046
-90.61656,14.54046
-90.61656,14.540458
-90.616564,14.540458
-90.616564,14.54046
-90.61656,14.73188
-90.44379,14.50353
-90.59487,14.790306
-90.605323,14.790306
-90.605323,14.653678
-90.559654,14.653678
-90.559654,14.548399
-90.620269,14.548558
-90.620084,14.548399
-90.620269,14.548399
-90.620084,14.529498
-90.576254,14.5295
-90.57625,14.54271
-90.60587,14.54549
-90.58971,14.54549
-90.58971,14.53734
-90.57566,14.611808
-90.577544,14.611808
-90.577544,14.61181
-90.57754,14.61181
-90.57754,14.66372
-90.5142,14.63149
-90.58264,14.63149
-90.58264,14.47342
-90.44687,14.63493
-90.4842,14.587508
-90.512106,14.587508
-90.512106,14.63217
-90.99139,14.6652
-90.99029,14.665198
-90.990294,14.6652
-90.99029,14.84674
-90.90959,14.84674
-90.90959,14.542288
-90.900344,14.54229
-90.90034,14.54229
-90.90034,14.542288
-90.900344,14.894038
-90.981104,14.627498
-90.838394,14.627498
-90.838394,14.6275
-90.83839,14.66163
-90.83272,14.66163
-90.83272,14.62351
-89.6289,14.52708
-91.58132,14.4892
-90.615131,15.16125
-91.896417,14.42453
-89.75614,14.621688
-91.859274,15.73082
-88.593833,14.565917
-91.853222,14.599139
-91.643056,14.29556
-91.43997,14.527078
-91.581324,14.35275
-90.24072,15.34355
-91.34361,15.3655
-91.36922,15.33936
-91.28675,15.33936
-91.28675,15.332056
-91.136333,15.34573
-91.09,15.31108
-91.05019,15.40414
-91.15428,15.43203
-91.08756,15.34125
-91.07111,15.416216
-91.154056,15.43539
-91.13229,14.86712
-91.76989,15.545972
-91.886583,14.536618
-91.400974,14.53662
-91.40097,16.9162
-89.88912,16.9162
-89.889117,16.9162
-89.88912,15.979783
-89.89625,14.3753
-91.14156,14.54114
-90.5639,14.5795
-90.5234,14.81096
-90.15916,14.648051
-89.73495,14.678019
-92.133546,14.569185
-90.550357,14.910068
-92.05722,14.910068
-92.05722,14.84146
-91.50744,14.84146
-91.50744,15.5167
-90.2661,15.372354
-90.428253,14.619912
-90.515193,14.63206
-90.51603,14.632058
-90.516034,14.55661
-91.51283,15.633667
-91.924496,15.662472
-91.793612,15.74631
-91.55478,16.0724
-91.406967,15.408333
-91.803889,15.390017
-91.617631,15.390017
-91.617631,15.030018
-91.149874,15.030018
-91.149874,15.007268
-91.157246,14.994028
-90.810874,14.926618
-90.665374,15.409478
-89.813814,14.72342
-92.03881,14.549139
-91.628611,14.549139
-91.628611,14.64247
-91.69753,14.64247
-91.69753,14.51804911
-91.94514281,14.51804911
-91.94514281,14.52917
-90.388144,14.52917
-90.388144,15.376374
-90.429635,15.020361
-91.785061,15.376374
-91.785061,15.020361
-90.429635,14.61592
-90.549417,14.61592
-90.549417,14.278417
-91.628417,14.55455
-90.72713,14.54094
-90.55402,14.33071
-91.02858,14.50981
-90.53947,14.892942
-91.611638,14.931697
-91.600616,17.229472
-90.54075,14.490669
-90.557226,15.32111
-88.89275,16.96834
-89.68669,14.351068
-91.003744,14.35107
-91.00374,14.616438
-90.540284,14.591467
-90.544361,14.640238
-90.563845,14.640238
-90.563845,14.51436
-90.574782,14.806468
-91.669394,14.806468
-91.669394,14.86572
-91.49845,14.682842
-90.485977,14.62351
-89.6289,14.4892
-90.615131,15.34355
-91.34361,15.34355
-91.34361,15.3345
-91.38136,15.332056
-91.136333,15.40522
-91.20958,15.45134
-91.15723,15.45134
-91.15723,15.2602
-91.03487,15.280788
-91.188354,14.52367
-90.6067,15.16125
-91.896417,15.31567
-89.00453,13.93313
-90.7767,15.73082
-88.593833,15.01292
-89.71977,15.36183
-91.24278,15.34125
-91.07111,15.290488
-91.091742,15.290488
-91.091742,15.33639
-91.32,15.280788
-91.188354,15.372389
-92.029194,14.7229
-92.0344,15.545972
-91.886583,14.563882
-90.464343,14.5013
-91.42153,14.621688
-91.859274,14.7229
-92.0344,14.53662
-91.40097,14.565917
-91.853222,15.372389
-92.029194,15.51057
-92.0157,15.3345
-91.38136,15.46455
-91.09819,15.46455
-91.09819,15.31108
-91.05019,15.31108
-91.05019,15.40522
-91.15723,15.34397
-91.30756,15.416216
-91.154056,15.416216
-91.154056,15.32295
-91.868289,15.31567
-89.00453,14.563882
-90.464343,14.693306
-90.480528,14.120694
-91.64475,14.91722
-91.15108,15.36164
-91.19958,15.36164
-91.19958,15.3655
-91.36922,15.34573
-91.09,15.40414
-91.15428,15.345056
-91.188028,15.345056
-91.188028,15.20109
-91.16759,15.33639
-91.188354,15.16125
-91.896417,15.01292
-89.71977,15.372389
-92.029194,15.32392
-90.35047,14.43342
-91.15207,14.621688
-91.859274,14.433418
-91.152074,15.46397
-88.83477,15.36164
-91.19958,15.31264
-91.24332,15.40214
-91.19067,15.40414
-91.15428,15.34125
-91.07111,15.345056
-91.188028,15.406928
-91.146036,15.406928
-91.146036,15.2602
-91.03487,15.43539
-91.13229,15.43539
-91.13229,14.565917
-91.853222,14.5013
-91.42153,14.52367
-90.6067,14.54428
-91.57081,14.29556
-91.43997,14.62351
-89.6289,17.17492
-90.82357,14.913583
-91.693194,14.51026
-91.5807,15.23604
-91.15556,15.31264
-91.24332,15.332056
-91.136333,15.40214
-91.19067,15.40214
-91.19067,15.36183
-91.24278,15.36183
-91.24278,15.34397
-91.30756,15.43203
-91.08756,15.43203
-91.08756,15.20109
-91.16759,15.406928
-91.146036,15.290488
-91.32,14.978919
-91.705197,15.46397
-88.83477,14.4892
-90.615131,14.428722
-91.230139,15.110533
-91.655217,14.693306
-90.480528,15.63182
-88.51857,14.533662
-91.684497,15.23604
-91.15556,15.3345
-91.38136,15.31264
-91.24332,15.46455
-91.09819,15.34573
-91.09,15.40522
-91.20958,15.34397
-91.30756,14.86071
-90.073514,14.61153
-90.546554,14.74066
-90.457544,14.73034
-90.437094,15.0469
-90.67344,14.74013
-91.159718,14.78527
-90.79118,15.25169
-91.79625,14.80789
-91.23001,15.64326
-91.98142,15.614525
-91.864005,15.636425
-91.980617,14.99587
-90.804059,14.92657
-90.665374,15.05453
-91.22334,14.99617
-90.817482,14.74047
-91.154996,14.63291
-91.144833,14.722451
-91.132553,14.74812
-91.201,14.635123
-90.514787,15.23937
-89.0308,14.002333
-90.517417,15.241556
-91.00475,14.45885
-90.537,14.661143
-90.456884,14.58871
-90.48965,14.554618
-90.559774,14.5958
-90.5025,14.54311
-89.67279,15.46397
-88.83477,14.43963
-91.46938,14.618111
-90.972028,14.870833
-91.558194,14.870833
-91.558194,14.844855
-91.484529,14.844855
-91.484529,14.53428
-90.54487,14.53428
-90.54487,14.534275
-90.544872,14.534275
-90.544872,14.53428
-90.54487,14.534455
-90.583417,14.534455
-90.583417,14.6407
-90.56838,14.6407
-90.56838,14.640701
-90.568387,14.6407
-90.56838,14.061889
-90.836389,14.65279244
-90.47272611,14.65279244
-90.47272611,14.60492688
-90.50467051,14.58617425
-90.51864216,15.126418
-91.195174,15.388025
-91.411776,14.6915
-90.49117,14.6915
-90.491167,14.6915
-90.49117,14.49067
-90.55723,14.49067
-90.55723,14.490669
-90.557226,14.702578
-90.534939,15.409942
-91.763027,15.409942
-91.763027,15.33639
-91.32,15.323469
-91.640865,14.9254
-89.59005,14.58526
-90.51832,15.473839
-90.363666,14.851222
-91.538444,14.851222
-91.538444,14.835694
-91.521056,14.835694
-91.521056,15.323469
-91.640865,15.323469
-91.640865,15.316526
-91.472718,15.316526
-91.472718,15.649847
-91.770611,14.4088
-90.4773,14.3365
-91.0235,14.07364
-90.88078,14.636751
-90.563821,14.835694
-91.521056,14.850111
-91.526884,14.850111
-91.526884,14.79327
-91.58758,15.372389
-92.029194,14.251583
-91.729444,14.79272
-91.11836,14.628722
